text,intent
Random inquiry,unknown
Energy Crowdfunding counting as an investment category?,investment_category_check
Which category for dot?,category_map
Tin you update my profile picture?,profile_update_image
Appearance my paid bills for Whitethorn,bill_get_paid
Check out if Rent comprise a category,category_check
Demo me my investment class choices,investment_category_get_list
Show my expense from two week ago,expense_get_by_date
Lend a REITs investing category,investment_category_add
Tail end you show my rental income trends?,income_get_trend_by_category
What’s my investment amount this month?,investment_get_total
When ’ s my electricity bill imputable?,bill_get_electricity_due
Show my norm expenses this year,expense_get_average
Can you testify my profile income?,profile_get_income
What ' s my profile picture?,get_profile_pic
Say pine tree state the sum of my bills,bill_get_total
Which bills are referable succeeding week?,bill_get_upcoming
List my investment for this calendar week,investment_get_by_date
What ’ s my profit / loss remainder?,get_profit_loss
Can you log ₹200 for taxi?,expense_add
Show my healthcare budget remain,budget_check_remaining
What ’ s my profile ’ s savings total?,profile_get_savings
Tell pine tree state my average utilities spending,expense_get_average_by_category
Show my commodities investiture public presentation,investment_get_performance
Electricity invoice payment engagement?,get_electricity_due
Variety my profile ’ s nest egg amount,profile_update_savings
Toilet you show my tax revenue trend?,income_get_trend
Tell me my largest investing sum,investment_get_max
What ’ randomness my total budget across categories?,budget_get_all
Nates you log ₹ 3500 for refunds?,income_add
Can you display my visibility lick?,profile_get_slug
Can you bear witness my paying bill history?,bill_get_paid
Toilet you demonstrate my expense family?,get_expense_categories
What exist all my disbursal eccentric?,category_get_list
Full income for this month,get_total_income
Show my ETF investment movement,investment_get_trend_by_category
Tell me my paid billhook for this month,bill_get_paid
Can you shew my hedging investment company losses?,investment_get_loss
Log ₹ cd for entertainment,add_expense
Display my bond investment,investment_get_by_category
Show my outstanding handbill lean,bill_get_unpaid
What ’ s due shortly?,get_upcoming_bills
My expenditure final week?,get_weekly_expenses
How much cash did I earn this month?,get_total_income
Tell pine tree state my investments concluding month,investment_get_by_date
Commode you list my note aggregate?,bill_get_total
Mark my electrical energy bill as paid,bill_update_status
What ’ s my modal income per month?,income_get_average
How much income did I earn this month?,get_total_income
What ’ s my monthly income tendency?,income_get_trend
Present me every budget I have,budget_get_all
Does Good enumeration as an investment category?,investment_category_check
When ’ s my electric bill referable?,get_electricity_due
How ’ s the stock mart?,unknown
My unpaid bill details,get_unpaid_bills
Which bills are due next?,get_upcoming_bills
Show me my disbursal type inclination,category_get_list
What ’ s my user ’ second clout?,profile_get_slug
What be all my income type?,income_category_get_list
Display my openhanded expense this year,expense_get_max
Is thither a foodstuff budget set?,budget_check_exists
What ’ s my total disbursement amount of money?,get_total_expenses
What ’ s my average outgo per month?,expense_get_average
Fanny you show my rental income trends?,income_get_trend_by_category
Recount me my income from my visibility,profile_get_income
What bank note are due soon?,get_upcoming_bills
Tin you vary my visibility name?,profile_update_name
What income class is salary?,income_category_map
Show my rent disbursement course,expense_get_trend_by_category
Add a Side Hustle income category,income_category_add
What invoice did I yield this calendar month?,bill_get_paid
Record ₹ cc for taxi,add_expense
Show me how much I pull in and save monthly,get_income_savings
Set upward a ₹ 1000 split bill ascribable monthly,bill_add
Bring a ₹ cc phone flyer due in 10 days,bill_add
Appearance my income flow,get_income_sources
Picture the bike for my gas bill,bill_get_cycle
Show my total income for May,income_get_total
Tell maine my bonuses income final twelvemonth,income_get_by_category_date
What ’ s the family for electricity?,category_map
Which category for gymnasium membership?,category_map
Check my indemnity bill position,bill_check_status
Can you number budgets create last week?,budget_get_by_date
Inclination my paid bill amount,bill_get_paid
Tell me my outgo from last Fri,expense_get_by_date
Show my grocery expenses for last place calendar month,expense_get_by_category_date
Can I use Bonuses as an income category?,income_category_check
Record ₹ 5000 for stipends,income_add
Show my average grocery store expenses,expense_get_average_by_category
What ’ s my total budget for this calendar month?,budget_get_total
Can you demonstrate my total posting payments?,bill_get_total
What did 1 spend on transportation concluding month?,expense_get_by_category_date
Show my investment tendency for stocks,investment_get_trend_by_category
Train if my rent bill personify paid,bill_check_status
What’s my monthly revenue?,get_total_income
Show my rent expense course,expense_get_trend_by_category
Criminal record a ₹ 600 water card imputable on May 20,bill_add
Read me my profile picture,get_profile_pic
Update my delivery in my account,profile_update_savings
Display my norm expenses this year,expense_get_average
Distinguish me the type of investments I tail,investment_category_get_list
Canful you show my royalty income?,income_get_by_category
What ’ s my explanation ’ s figure?,profile_get_info
Show my investing outcome,get_profit_loss
Butt you show my full tax revenue?,income_get_total
How much is my income in my profile?,profile_get_income
Can you show my profile income?,profile_get_income
What ’ s my transportation budget left?,budget_check_remaining
Can you adjust my subscriptions budget to ₹600?,budget_update
Tell me my investment income this yr,income_get_by_category_date
My investment losses delight,get_profit_loss
Evidence me my profile ’ s money balance,profile_get_income_savings
Tell me about my upcoming bills,get_upcoming_bills
What ’ s the name tied to my visibility?,profile_get_info
Can you indicate my spending norm?,expense_get_average
What’s the slug for my profile?,profile_get_slug
State me my total investiture value,investment_get_total
What's my total spending this month?,get_total_spent
Set up a ₹ 800 car loan bill ascribable monthly,bill_add
Recount me my service program spend this year,expense_get_by_category_date
List my disbursement for this Monday,expense_get_by_date
Pot you show my amusement spending trends?,expense_get_trend_by_category
Show the bike for my internet measure,bill_get_cycle
Record ₹ 5500 for match - to - match lending,investment_add
Show me my income family options,income_category_get_list
Can you assure me every income class?,income_category_get_list
Make a Passive Income category,income_category_add
My weekly disbursal please,get_weekly_expenses
Add together a Rental Income class,income_category_add
Display my healthcare budget stay,budget_check_remaining
What ’ s my slug in my profile?,profile_get_slug
Can you set a ₹ 600 budget for transportation?,budget_add
Exhibit pine tree state bills I haven ’ t pay,get_unpaid_bills
What ’ s my transportation budget?,budget_get
What ’ s my electricity payment date?,bill_get_electricity_due
Can I upload a young visibility photograph?,profile_update_image
Which category for side hustle?,income_category_map
Congeal a new image for my visibility,profile_update_image
Chink if my tear bill is paid,bill_check_status
Display all my income classification,income_category_get_list
Say maine my utilities spending this twelvemonth,expense_get_by_category_date
Tell maine my average investment income,income_get_average_by_category
What’s my profile’s savings total?,profile_get_savings
What ’ s my most expensive family?,expense_get_max
Secernate maine my insurance bill ’ s billing rhythm,bill_get_cycle
Secern me my real acres investment expiration,investment_get_loss
Show all my budget detail,budget_get_all
What investment do I name this month?,investment_get_by_date
Modification my profile ’ s savings measure,profile_update_savings
Log ₹ 5500 for commissions,income_add
Tell maine my mediocre utilities spending,expense_get_average_by_category
Display my average expense this year,expense_get_average
What’s the billing cycle for my water bill?,bill_get_cycle
Can you show my total investment funds note value?,investment_get_total
Secernate me about my visibility ’ entropy savings,profile_get_savings
Show my average rent expense,expense_get_average_by_category
Appearance my investment style for stocks,investment_get_trend_by_category
Create a category for travel,category_add
What investing family exist angel investing?,investment_category_map
Rump Ace expend Education as a category?,category_check
What ’ s my average spending per calendar month?,expense_get_average
Does Bonds count as an investment category?,investment_category_check
Record ₹ four hundred for entertainment,expense_add
Terminate you demonstrate my spending average?,expense_get_average
Can you summarise my income and saving?,profile_get_income_savings
Total income for this month,get_total_income
Tell me my high pitched profits investment,investment_get_max_profit
Display my budgets set this workweek,budget_get_by_date
What ’ s my recreational bill total?,bill_get_unpaid
Display my bond investments,investment_get_by_category
Appearance my freelance salary for last month,income_get_by_category_date
What ’ s my venture washington expiration?,investment_get_loss
What ’ s my investment funds trend this twelvemonth?,investment_get_trend
Change my account picture please,profile_update_image
Monthly disbursement summary,get_total_expenses
Show my good investment funds performance,investment_get_performance
Alteration my healthcare budget to ₹ 800,budget_update
Add a Rental Income class,income_category_add
Appearance my account ’ s income and rescue,profile_get_income_savings
Can you show my rental income movement?,income_get_trend_by_category
Tell me about my investment assets,get_investments
Show my earnings source,get_income_sources
Show my attachment investment profit,investment_get_profit
Which class for base?,investment_category_map
Set upwardly a ₹ 400 budget for amusement,budget_add
Change my bill photo please,profile_update_image
Throne I edit my profile ’ s public figure?,profile_update_name
Narrate me about bills I owe,get_unpaid_bills
Bum you read my user photo?,profile_get_image
Differentiate me my account ’ s slug,profile_get_slug
My circular ascribable soon?,get_upcoming_bills
Tell me my real estate investment gains,investment_get_profit
Tell pine tree state my debt requital budget,budget_get
Can you show my expense categories?,get_expense_categories
Update my car loan bill to paid,bill_update_status
Appearance my commodities investment funds losses,investment_get_loss
Add ₹ 2000 to reciprocal funds,investment_add
What ’ s my profile ’ sec full figure?,profile_get_info
Appearance my pending peak,get_unpaid_bills
Can you tell me my income amount?,profile_get_income
Add a category for hobby,category_add
Show my healthcare budget remaining,budget_check_remaining
What ’ s my highest disbursement this month?,expense_get_max
Tell me my investment income this year,income_get_by_category_date
Tell me the sum of my bills,bill_get_total
What’s my account’s savings balance?,profile_get_savings
What’s my list of investment categories?,investment_category_get_list
Display my monthly budget summary,budget_get_total
What are the sources of my income?,get_income_sources
Tin can I pee a new disbursal category?,category_add
Can I utilize Laurels as an income category?,income_category_check
Can you indicate my intermediate entertainment spending?,expense_get_average_by_category
Can you bring ₹ 2500 to etf?,investment_add
Set up a ₹250 budget for gifts,budget_add
Who ’ s this visibility for?,profile_get_info
What income family be grants?,income_category_map
Electricity handbill ascribable?,get_electricity_due
What’s the complete investment category list?,investment_category_get_list
Can you add up a newfangled category?,category_add
What ’ s my entertainment outlay last week?,expense_get_by_category_date
Tell pine tree state my precious metals net profit,investment_get_profit
Exercise 1 have a usefulness budget?,budget_check_exists
Record ₹700 for healthcare visit,expense_add
Tell me my middling utilities outlay,expense_get_average_by_category
Can you show my ETF investment performance?,investment_get_performance
Can you display all investment categories?,investment_category_get_list
Tell maine my largest investment sum of money,investment_get_max
What ’ s my stock investiture carrying into action?,investment_get_performance
Which family for repayment?,income_category_map
Show my dividends income trends,income_get_trend_by_category
Show my investing category options,investment_category_get_list
List my investments from last place month,investment_get_by_date
What ’ randomness my total earnings?,get_total_income
Be a rent budget created?,budget_check_exists
Lean my bill amounts for this calendar month,bill_get_total
Which category for charge?,income_category_map
List my investment types,get_investments
Enjoin me my insurance policy bill ’ s charge cycle,bill_get_cycle
Can you show my rental income drift?,income_get_trend_by_category
Secern me my earnings concluding month,income_get_by_date
Fire you show my income this calendar month?,income_get_by_date
Record a ₹ 600 water handbill due on May twenty,bill_add
What’s the name on this account?,get_name
What make up my investiture?,get_investments
What ’ s in my investment list?,get_investments
Can you name my income total?,income_get_total
Potty you number my bill totals?,bill_get_total
Make a ₹ 300 internet bill referable on May 15,bill_add
Show me my investment category choice,investment_category_get_list
Update my rent bill to paid,bill_update_status
Appearance my pay bills summary,bill_get_paid
Update my boom out budget to ₹ 400,budget_update
Tell me my budgets from last calendar month,budget_get_by_date
Lean my investment funds totals,investment_get_total
When’s my electricity bill due?,bill_get_electricity_due
What did I earn this month?,get_total_income
What were my expenses concluding calendar week?,get_weekly_expenses
Single valued function mutual stock to a category,investment_category_map
Add a ₹300 budget for groceries,budget_add
Can you bear witness my mean rental income?,income_get_average_by_category
Displace you designate my income type options?,income_category_get_list
Butt you show my receipts trends?,income_get_trend
What’s the category for dining out?,category_map
Show the status of my piss government note,bill_check_status
How much is write in my account?,profile_get_savings
Tell me my breeding spending,expense_get_by_category
Set up a Precious Metals investment category,investment_category_add
Tell me my investing type choices,investment_category_get_list
Tell maine my real estate investment funds gains,investment_get_profit
Can you set my cable television service flyer as paid?,bill_update_status
Show my bond investment losses,investment_get_loss
Can you present my split expense?,expense_get_by_category
Say me my freelance income traffic pattern,income_get_trend_by_category
What do I expend on transportation?,expense_get_by_category
Tell maine astir AI,unknown
Tell me astir my disbursement types,get_expense_categories
Can you tell me my profile name?,profile_get_info
Sum up a class for home repairs,category_add
What ’ s my full spending this calendar month?,expense_get_total
Separate me my utility program spending this year,expense_get_by_category_date
List my expense categories,get_expense_categories
Add 500 pakistani rupee for food market,add_expense
Show my investment gains,investment_get_profit
What ’ s my registered username?,profile_get_info
What's my profile image?,get_profile_pic
Appearance my profile ’ s income and savings,profile_get_income_savings
Can you invest ₹6500 in infrastructure?,investment_add
Total monthly spending contingent,get_total_expenses
What ’ s my near profitable investment funds?,investment_get_max_profit
Listing my amateur bills please,bill_get_unpaid
How much have Ane spent then far?,get_total_spent
What ’ s the billing bike for my water bill?,bill_get_cycle
What class represent food?,category_map
Tell pine tree state my earnings sum,income_get_total
Update my solid food budget to ₹ 600,budget_update
What’s the category for real estate investments?,investment_category_map
Butt you prove my nonrecreational utilities bills?,bill_get_paid
What ’ s my list of disbursement family?,category_get_list
Tell pine tree state my subscription spending last year,expense_get_by_category_date
What ’ s my subscription disbursal?,expense_get_by_category
Tell maine my bills imputable this month,get_upcoming_bills
When ’ s my electrical energy bill due?,bill_get_electricity_due
Sum up a ₹ 200 phone bill referable in 10 days,bill_add
What’s my account’s name?,profile_get_info
Attention deficit hyperactivity disorder ₹ 3500 to rente,investment_add
Which category for freelance work?,income_category_map
Tell pine tree state my total earnings,income_get_total
What ’ s my about lucrative income category?,income_get_max
What’s my average food spending?,expense_get_average_by_category
Appearance my total investments for this year,investment_get_total
Update my substance abuser avatar,profile_update_image
Set a unexampled figure for my profile,profile_update_image
What ’ s my avatar look alike?,profile_get_image
Show my healthcare expenses,expense_get_by_category
Behind you show my average entertainment spending?,expense_get_average_by_category
Nates you show my rental income trends?,income_get_trend_by_category
What did One earn from side hustle final month?,income_get_by_category_date
List my outstanding payments,get_unpaid_bills
Display my investment funds overview,get_investments
Separate me my profile ’ s money balance,profile_get_income_savings
Give the axe you list my top investment?,investment_get_max
Buttocks you say my epithet?,get_name
Can you summarize my income and economy?,profile_get_income_savings
Assure me my precious alloy investiture returns,investment_get_performance
Random question,unknown
Tell me my earnings pattern,income_get_trend
Can you sing a song?,unknown
Rump you update my income in my profile?,profile_update_income
Can you establish my investing this yr?,investment_get_by_date
Secernate me my median monthly income,income_get_average
Does Commodities count as an investiture class?,investment_category_check
Say maine my veridical estate investment returns,investment_get_performance
Toilet Ace use Pets as a family?,category_check
Can you demonstrate my income average?,income_get_average
Appearance my budget for gym fees,budget_get
Appearance my average income this class,income_get_average
Fix a raw public figure for my profile,profile_update_name
Show my medium income this year,income_get_average
Give notice you picture my intermediate entertainment spending?,expense_get_average_by_category
Severalise me my net income for this class,income_get_by_date
Add ₹4000 for rental income,income_add
Can you show my hedge fund profits?,investment_get_profit
How much live my spending this calendar month?,get_total_spent
Can you update my savings in my visibility?,profile_update_savings
Show my bail investiture losses,investment_get_loss
John you render my royal family income?,income_get_by_category
Tell maine all write off category names,category_get_list
Can I use Childcare as a category?,category_check
Tell me about my monthly disbursement,get_total_spent
Lean my investment detail,get_investments
Appearance my consumption for this month,get_total_spent
Invest ₹ 3000 in bonds,investment_add
List my unpaid broadsheet please,bill_get_unpaid
Can you prove my revenue trend?,income_get_trend
Food cost this calendar month?,get_food_expense
Add an Angel Investing investment category,investment_category_add
Single valued function precious metals to an investment funds class,investment_category_map
Leaning my investment for this week,investment_get_by_date
Can you render my hedge monetary fund investment performance?,investment_get_performance
Tell maine my grocery store spending pattern,expense_get_trend_by_category
Trail ₹ cl on snacks,add_expense
Tell me about my investment funds holdings,get_investments
Change my visibility ’ s savings quantity,profile_update_savings
Does Cashback count as an income category?,income_category_check
What disbursal categories coif I receive?,category_get_list
Send away you display all category?,category_get_list
Last calendar week ’ s spending item,get_weekly_expenses
What’s my food budget?,budget_get
Curing up a ₹ 250 budget for giving,budget_add
Deutschmark my electricity poster as paid,bill_update_status
What ’ s my amusement spending final week?,expense_get_by_category_date
What ’ s my mediocre spending per calendar month?,expense_get_average
Bent my personal care budget to ₹ three hundred,budget_update
What ’ s my income and saving combined?,profile_get_income_savings
Appearance my biggest investment this year,investment_get_max
What are my spending group?,get_expense_categories
What ’ s my veridical demesne investment trend?,investment_get_trend_by_category
Set my gas bill as paid,bill_update_status
Update my account epithet please,profile_update_name
What’s my profile picture look like?,profile_get_image
Tell pine tree state when my mightiness bill be due,bill_get_electricity_due
Testify me all my income author types,income_category_get_list
Appearance my expense cut for this yr,expense_get_trend
Show my ETF investiture tendency,investment_get_trend_by_category
Update my deliverance in my account,profile_update_savings
Show my remain grocery budget,budget_check_remaining
What stocks operating room funds coiffe 1 own?,get_investments
Tell maine my savings from my business relationship,profile_get_savings
How much do Iodin bring in per my profile?,profile_get_income
Show my bill sum up for this calendar month,bill_get_total
Show my average tear expenses,expense_get_average_by_category
Tell me about my expense classifications,get_expense_categories
Tush you heel my spending total?,expense_get_total
Lavatory you add together a polemonium van bruntiae category?,category_add
Log ₹ 200 for gas,add_expense
Variety my health care budget to ₹ 800,budget_update
Tail end you display all income categories?,income_category_get_list
What bill are due before long?,get_upcoming_bills
Lav you summarize my income and savings?,profile_get_income_savings
How much is deliver in my account?,profile_get_savings
Display my circular summary for this calendar month,bill_get_total
Show my monthly budget sum up,budget_get_total
Can you picture my intermediate rental income?,income_get_average_by_category
Comprise there a subscription budget?,budget_check_exists
Alteration my health care budget to ₹ 800,budget_update
Distinguish maine the types of expense I track,category_get_list
Can you render my hedging fund investment?,investment_get_by_category
Set up a Treasured Metals investiture class,investment_category_add
Gimme my account epithet,profile_get_info
What ’ s the cps for my car loanword eyeshade?,bill_get_cycle
What ’ s my virtually lucrative income family?,income_get_max
What disbursement categories coif I have?,category_get_list
Throne you prove my cable bill ’ s bill cycle?,bill_get_cycle
What coif I earn from incline hustle?,income_get_by_category
How much did I drop on solid food?,get_food_expense
List my nib referable soon,bill_get_upcoming
What ’ s my user ’ s income and savings?,profile_get_income_savings
Give the axe you update my income in my profile?,profile_update_income
Can you add a ₹ 400 cable bill ascribable each week?,bill_add
Differentiate pine tree state my precious metals investment returns,investment_get_performance
Listing my paid bill sum,bill_get_paid
Answer I make a transportation budget?,budget_check_exists
Appearance my healthcare expenses,expense_get_by_category
Tail you show my paid flier story?,bill_get_paid
Show the cycle for my accelerator eyeshade,bill_get_cycle
What ’ s my income vogue this calendar month?,income_get_trend
What ’ s the figure tied to my profile?,profile_get_info
Show my expenditure for this calendar month,get_total_spent
What ’ s my investing tendency this year?,investment_get_trend
Is Debt Payment a category?,category_check
Show my income category choices,income_category_get_list
Add a Consulting income family,income_category_add
Leaning my budgets created this month,budget_get_by_date
Check if Interest comprise an income family?,income_category_check
Show my expense category detail,get_expense_categories
Record a ₹ 600 water bill due on Crataegus laevigata 20,bill_add
Delay if Fabric & Accessories is a category,category_check
Record maine every budget I have,budget_get_all
What ’ s the complete income category leaning?,income_category_get_list
Potty 1 upload a new visibility pic?,profile_update_image
What ’ s the cycles/second for my earpiece bill?,bill_get_cycle
How much is my income plus savings?,profile_get_income_savings
Map education to a category,category_map
Determine a novel income for my visibility,profile_update_income
Show my grownup expense this year,expense_get_max
What ’ s the category for public utility?,category_map
Display my dividend income trends,income_get_trend_by_category
Be real estate investment trust a valid investiture category?,investment_category_check
Can you list every income category I can use?,income_category_get_list
List my expense class,get_expense_categories
Is Transportation a valid category?,category_check
How much give Iodine pass so far?,get_total_spent
Show my biggest investment this yr,investment_get_max
Add a ₹ 200 speech sound bill imputable in 10 days,bill_add
Energy Personal Care count as a class?,category_check
Can buoy you show my modal entertainment spending?,expense_get_average_by_category
Secernate me my highest profit investiture,investment_get_max_profit
Ass you show my future bill due?,bill_get_upcoming
What ’ s my yield bill amount?,bill_get_paid
Add a Cryptocurrency investment category,investment_category_add
What’s my investment trend this year?,investment_get_trend
Record ₹ 2500 for alimony,income_add
Can you designate my weekly expense?,expense_get_by_date
What ’ s my side by side bill payment?,bill_get_upcoming
What ’ s my average disbursal per calendar month?,expense_get_average
Tell maine astir bills coming up,bill_get_upcoming
What’s my income trend?,income_get_trend
Which bills are amateur?,get_unpaid_bills
Show my commodities investing,investment_get_by_category
Constitute Side Ado a valid income category?,income_category_check
Bent my rent budget to ₹ 2500,budget_update
What ’ s my net income from stocks?,investment_get_profit
What ’ s my highest income this month?,income_get_max
Set a new image for my profile,profile_update_image
How much of my food budget be leave?,budget_check_remaining
Sack you designate my top profits investments?,investment_get_max_profit
Can you name my top expenses?,expense_get_max
Does Business count as an income category?,income_category_check
Tell pine tree state my income and savings balance,get_income_savings
Change my substance abuser name to something new,profile_update_name
When suffice Unity give my electricity bill?,get_electricity_due
Entire disbursement this month,get_total_spent
Tell pine tree state my account ’ second slug,profile_get_slug
Tell me my total spending details,get_total_expenses
What ’ s my overall budget amount?,budget_get_total
Minimal brain dysfunction an disbursal of 200 for coffee tree,add_expense
What ’ s my expenditure trend this month?,expense_get_trend
Show my bond investment profits,investment_get_profit
Check if Substructure embody an investiture category?,investment_category_check
Tell pine tree state my spending for this yr,expense_get_by_date
What income class is stipend?,income_category_map
Can you show my hedging stock investment carrying into action?,investment_get_performance
Can you tell pine tree state my income amount?,profile_get_income
Invest ₹ 4500 in forex,investment_add
Can you show my outlay style?,expense_get_trend
Which category for debt payment?,category_map
What ’ s my investing income course?,income_get_trend_by_category
Show my expense category details,get_expense_categories
Tell me my electric bill due date,bill_get_electricity_due
Show my bail bond investment performance,investment_get_performance
Tell me my total expenses,expense_get_total
Can One use Peer - to - Peer Loaning as an investment family?,investment_category_check
Record ₹ 800 for traveling,expense_add
What ' s my full income this calendar month?,get_total_income
Adjust a budget of ₹ d for food,budget_add
Update my water neb to paid,bill_update_status
Energy department Groceries enumeration as a family?,category_check
Show my investment holding,get_investments
What category is clothing?,category_map
World health organization be 1 logged in as?,profile_get_info
Record 300 rupees for internet,add_expense
What livestock or funds do I have?,get_investments
Display my commodities investment funds losses,investment_get_loss
Add a Position Hustle income category,income_category_add
Show my investment trends for stock,investment_get_trend_by_category
Can you show up my average entertainment spending?,expense_get_average_by_category
Create a family for travel,category_add
Set a fresh picture for my profile,profile_update_image
Can you tell me my savings amount?,profile_get_savings
Show my budget coiffe this week,budget_get_by_date
Please evince my name,get_name
What’s my account’s income?,profile_get_income
Tell me my earnings last month,income_get_by_date
What are my investment class option?,investment_category_get_list
My investment list?,get_investments
State me my full budget across all categories,budget_get_total
What’s the due date for electricity?,get_electricity_due
Tell me the billing cycle for my rent bill,bill_get_cycle
Tell me my bombastic income amount,income_get_max
Paid ₹ ccc for gym rank,add_expense
Show me flyer One haven ’ t paid,get_unpaid_bills
Can you update my savings in my profile?,profile_update_savings
Show my income from last week,income_get_by_date
What did I earn or lose?,get_profit_loss
Show my health care expense this week,expense_get_by_category_date
What ’ s my entire outlay this calendar month?,expense_get_total
Add ₹ 5000 to pedigree,investment_add
Tell maine my education spending,expense_get_by_category
Log ₹200 for gas,add_expense
What ’ s my rental income last week?,income_get_by_category_date
Can you usher my next bill due?,bill_get_upcoming
Tell me my unpaid bill status,get_unpaid_bills
What ’ s my din out expend this month?,expense_get_by_category_date
Energy Healthcare count as a family?,category_check
My amateur bills please,get_unpaid_bills
Mark a modern savings amount for my profile,profile_update_savings
What ’ s my subscription budget?,budget_get
Can you show my outlay average?,expense_get_average
Is Annuities a valid investiture class?,investment_category_check
Show my expense cut for this yr,expense_get_trend
Spent ₹ 500 on wear,expense_add
What ’ s left in my din come out of the closet budget?,budget_check_remaining
Set up a class for gifts,category_add
Can you demonstrate my monthly investment?,investment_get_by_date
What ’ s my most profitable investment?,investment_get_max_profit
Severalize me my freelance income pattern,income_get_trend_by_category
What’s my stock investment performance?,investment_get_performance
List my unpaid split peak,bill_get_unpaid
Make a ₹ 700 budget for health care,budget_add
How much serve I pull in per my profile?,profile_get_income
What ’ s my profile ’ s financial summary?,profile_get_income_savings
Listing all categories for expenses,category_get_list
What did I bring in or fall behind?,get_profit_loss
Tell pine tree state about bill coming up,bill_get_upcoming
Severalize me my average utilities spending,expense_get_average_by_category
What serve Ace spend on solid food this month?,expense_get_by_category
What category would snacks be?,category_map
What be my investing?,get_investments
Displace you update my income in my visibility?,profile_update_income
Adhd ₹ 2000 to mutual funds,investment_add
Say me my highest profit investing,investment_get_max_profit
What represent my investment category options?,investment_category_get_list
Monthly income item,get_total_income
Tell me my utilities pass,expense_get_by_category
Add a shopping family please,category_add
What’s my lucky number?,unknown
Keister you add a greek valerian category?,category_add
Distinguish me about bills 1 owe,bill_get_unpaid
Can you list my top investment?,investment_get_max
What ’ s my entertainment budget?,budget_get
What ’ s my expending this calendar month?,expense_get_total
Record ₹4500 for precious metals,investment_add
Appearance my healthcare budget,budget_get
Show my unpaid bill tilt,get_unpaid_bills
What ’ s my account ’ s economy balance?,profile_get_savings
Add a Consulting income category,income_category_add
Tell me my spending sum up for this calendar month,get_total_spent
Potty you heel my top investments?,investment_get_max
Set up a category for vacations,category_add
Bestow a ₹ 250 expense for snacks,expense_add
Display all my budget details,budget_get_all
What ’ s my income and savings aggregate?,profile_get_income_savings
Show my freelance earnings for last month,income_get_by_category_date
Seat you adjust my subscription budget to ₹ 600?,budget_update
Pull up my visibility photograph,get_profile_pic
Recount maine my income and savings balance,get_income_savings
What’s my next bill payment?,bill_get_upcoming
What ’ s my next bank note payment?,bill_get_upcoming
Log ₹1500 for business income,income_add
Create a ₹ four hundred budget for clothing,budget_add
How much cash did Iodin earn this calendar month?,get_total_income
Set improving a Compeer - to - Peer Loaning investment category,investment_category_add
Which class for bonds?,investment_category_map
What ’ s my mutual fund public presentation?,investment_get_performance
What ’ s my monthly outgo vogue?,expense_get_trend
What ’ s my medium income per month?,income_get_average
What income did I have yesterday?,income_get_by_date
What ’ s my investment funds vogue this year?,investment_get_trend
Number my throwaway for the future,get_upcoming_bills
Say pine tree state a story,unknown
What ’ s my monthly income record?,profile_get_income
Commode you show my personal care budget left?,budget_check_remaining
Make a ₹ 700 insurance bill ascribable quarterly,bill_add
Display my profile ikon,profile_get_image
Can you number my income sum?,income_get_total
Presentation my user photo,get_profile_pic
Tell me my investing income this yr,income_get_by_category_date
Can you tell me my expense categories?,category_get_list
Show my investment holdings,get_investments
Show the oscillation for my gasoline bill,bill_get_cycle
What’s my total income this month?,income_get_total
Prat you list my top incomes?,income_get_max
Show my to the highest degree profitable investiture category,investment_get_max_profit
My unpaid bills delight,get_unpaid_bills
How much did Iodin pass in total?,get_total_expenses
Tell me my average utility program outgo,expense_get_average_by_category
Appearance my monthly expense sum up,expense_get_total
Can you log ₹3500 for refunds?,income_add
List my investment increase and personnel casualty,get_profit_loss
Can Ane utilize Investments as an income category?,income_category_check
Recount me how I earn my money,get_income_sources
What ’ s my monthly income course?,income_get_trend
Create a Trade good investiture category,investment_category_add
Food and drink expenses please,get_food_expense
What’s my investment trend?,investment_get_trend
Is there a foodstuff budget place?,budget_check_exists
Set upward a ₹ 1000 rent bill imputable monthly,bill_add
Give the axe you change my visibility name?,profile_update_name
Update my user avatar,profile_update_image
Tell me about my undischarged bills,get_unpaid_bills
What ’ s my investiture amount this month?,investment_get_total
Assure if my economic rent bill be paid,bill_check_status
What do you call me?,get_name
Show my net income / loss summary,get_profit_loss
What ’ s my loss from stocks?,investment_get_loss
Is there a grocery store budget place?,budget_check_exists
What bill perform I pay this month?,bill_get_paid
Can you establish my amusement spending trends?,expense_get_trend_by_category
Tell me my average utilities outlay,expense_get_average_by_category
Severalise pine tree state my precious metals investment funds returns,investment_get_performance
How much is redeem in my account?,profile_get_savings
Contribute a ₹ 250 gas bill due bi - weekly,bill_add
Display my report painting,profile_get_image
Is there a subscriptions budget?,budget_check_exists
Change my profile ’ s deliverance amount,profile_update_savings
Give the axe Unity upload a new profile pic?,profile_update_image
My login public figure please?,get_name
Can you show my total investment value?,investment_get_total
Chump my insurance bill as paid,bill_update_status
Put up you express upcoming bills?,get_upcoming_bills
Present me every budget Ane have,budget_get_all
Electricity bill payment date?,get_electricity_due
Show me my account pic,profile_get_image
Appearance my passive income this week,income_get_by_category_date
What ’ s my highest disbursal this calendar month?,expense_get_max
What did One spend in amount this month?,get_total_expenses
Can you show my personal care expense last place week?,expense_get_by_category_date
World health organization ’ s this report for?,get_name
What ’ s my eminent investment this calendar month?,investment_get_max
Bum you show my full bill payments?,bill_get_total
Secernate pine tree state my average monthly spending,expense_get_average
